age,education-num,hours-per-week,capital-gain,capital-loss,sex,married,income
39,10,40,0,1590,0,1,0
49,13,45,5013,0,1,1,0
31,9,40,0,0,0,1,0
47,7,40,0,0,1,1,0
36,11,50,0,0,1,1,1
25,9,45,0,0,1,1,0
50,14,65,0,0,0,0,0
41,9,40,0,0,1,1,0
18,10,20,0,0,0,1,0
38,9,40,0,0,1,1,1
38,13,50,15024,0,1,1,1
37,13,50,0,0,1,1,1
19,10,15,0,0,0,1,0
22,9,15,0,0,0,1,0
19,10,75,0,0,0,1,0
56,10,40,0,0,1,0,0
20,10,30,0,0,0,1,0
52,11,25,0,0,1,1,0
35,9,40,0,0,1,1,0
29,9,56,0,0,1,1,0
23,10,36,0,0,0,1,0
33,10,40,0,0,0,1,0
17,3,30,0,0,1,1,0
36,12,40,0,0,0,1,0
21,9,40,0,0,1,1,0
19,10,10,0,0,0,1,0
28,7,20,0,0,0,1,0
19,10,12,0,0,0,1,0
51,9,50,0,0,1,0,0
38,10,30,0,0,0,1,0
19,10,35,0,0,1,1,0
46,11,70,8614,0,0,0,1
42,13,70,0,0,1,1,0
19,8,25,0,0,1,1,0
29,9,55,0,0,1,0,0
39,14,45,0,0,1,1,1
21,9,40,0,0,1,1,0
30,9,40,0,0,1,0,0
38,9,48,0,0,1,1,0
47,9,40,0,0,0,1,0
34,3,40,0,0,1,1,0
46,9,40,0,0,1,0,0
20,9,24,0,0,0,1,0
46,15,99,0,0,1,1,1
50,1,40,0,0,0,1,0
50,3,40,0,0,1,1,0
35,9,40,0,0,1,1,0
32,9,40,0,0,1,1,0
22,10,25,0,0,0,1,0
37,5,16,0,0,1,1,0
25,9,10,0,0,1,0,0
38,14,40,0,0,0,0,0
39,13,40,0,0,1,1,0
22,9,40,0,0,1,1,0
25,12,45,3103,0,1,1,1
18,10,40,0,0,0,1,0
25,13,50,0,0,0,1,0
65,9,20,0,0,0,0,0
72,9,30,0,0,1,1,0
25,13,38,0,0,0,1,0
22,10,40,0,0,0,1,0
36,10,40,0,0,1,1,1
27,10,40,0,0,1,1,0
33,13,40,0,0,0,1,0
28,10,40,0,0,1,1,0
30,13,40,0,0,1,1,1
24,10,37,0,0,0,1,0
26,9,40,0,0,1,1,0
38,10,40,0,0,1,1,0
20,3,40,0,0,1,1,0
38,9,40,0,0,1,1,1
75,9,40,0,0,1,1,0
35,10,32,0,0,0,0,0
50,9,40,0,0,1,1,0
23,7,40,0,0,1,1,0
74,9,12,0,0,0,0,0
38,9,40,0,0,1,1,1
43,9,60,0,0,0,0,0
53,10,40,4386,0,1,1,1
21,9,40,0,0,1,1,0
33,9,40,0,0,1,1,0
21,10,40,0,1721,0,1,0
55,2,40,0,0,1,1,0
23,13,10,0,0,0,1,0
49,9,40,0,0,1,1,0
62,12,40,0,0,1,1,1
17,7,17,0,0,1,1,0
25,9,50,0,0,1,1,0
33,9,50,0,0,1,1,0
34,9,55,0,0,1,1,0
20,10,40,0,0,1,1,0
52,9,40,0,0,0,1,0
31,6,50,0,0,1,1,0
35,9,40,0,0,1,1,0
28,13,40,0,0,1,1,0
31,13,40,0,0,1,1,0
36,9,48,0,0,1,1,0
17,6,20,0,0,1,1,0
27,9,32,0,0,0,0,0
38,10,40,0,0,1,1,1
38,5,40,0,0,1,1,0
44,9,52,0,0,1,1,1
41,10,40,0,0,1,1,0
30,9,40,0,0,1,1,0
20,10,20,0,0,0,1,0
70,16,2,0,0,1,1,1
39,14,60,0,0,1,1,1
37,9,99,3942,0,1,1,0
63,13,10,0,0,0,0,0
18,7,12,0,0,0,1,0
21,10,20,0,0,1,1,0
34,14,40,0,0,0,1,1
17,8,25,0,0,1,1,0
32,10,50,0,0,1,1,1
37,9,40,0,0,0,0,0
28,9,38,0,0,1,1,0
20,10,25,0,0,0,1,0
29,10,50,0,0,1,1,0
32,9,40,0,0,1,1,1
27,10,40,0,0,0,1,0
44,14,38,0,0,0,0,0
25,9,40,0,0,1,1,0
38,7,60,0,0,1,1,0
52,6,40,0,0,0,0,0
68,15,35,6418,0,1,1,1
55,4,30,0,0,0,0,0
41,9,50,0,0,1,0,0
36,7,40,0,0,0,0,0
35,13,48,0,0,1,1,0
62,13,45,0,0,1,1,0
32,10,40,0,0,0,1,0
57,13,60,0,0,1,0,1
42,13,20,25236,0,0,0,1
47,9,40,0,0,0,1,1
34,7,30,4416,0,0,1,0
19,9,40,0,0,1,1,0
36,7,40,0,0,1,1,0
37,10,40,0,0,1,1,1
57,10,40,0,0,1,1,1
43,12,40,0,0,1,1,1
51,13,50,0,0,1,1,1
48,14,50,0,1876,1,0,0
50,13,20,0,0,1,1,0
28,13,40,0,0,0,1,0
26,9,40,0,0,1,1,0
35,12,50,0,0,0,0,0
26,9,40,0,0,0,1,0
32,14,40,0,0,0,1,0
37,7,40,0,0,0,1,0
24,9,40,0,0,0,1,0
73,14,16,0,0,0,1,1
25,10,45,0,0,0,1,0
31,9,38,0,0,1,1,0
20,9,40,0,0,1,1,0
26,13,40,0,0,0,1,0
26,7,36,2407,0,0,1,0
43,13,48,0,0,1,1,1
61,9,60,0,0,0,1,0
34,13,50,4650,0,0,1,0
43,9,55,0,0,1,1,0
33,10,50,0,0,1,1,1
42,11,52,7298,0,1,1,1
42,10,40,0,0,1,1,0
18,9,30,0,0,1,1,0
48,11,40,0,0,1,1,0
41,13,52,0,0,0,1,0
47,10,65,8614,0,1,0,1
50,10,35,0,0,0,0,0
57,13,45,0,0,0,0,0
21,9,40,0,0,1,1,0
28,10,40,0,0,1,1,1
42,14,45,0,0,1,1,1
33,9,50,0,0,1,1,1
53,5,40,0,0,1,1,0
39,11,45,0,0,1,1,0
17,7,20,0,0,1,1,0
35,13,45,7298,0,1,1,1
50,14,40,0,0,0,1,1
58,13,50,15024,0,1,1,1
21,10,40,0,0,1,1,0
66,7,40,0,0,1,1,0
59,9,40,0,0,1,1,0
21,9,20,0,0,1,0,0
20,10,60,0,0,1,1,0
25,13,60,0,0,0,1,0
21,9,40,0,0,1,1,0
53,9,40,0,0,1,1,1
64,9,35,0,0,0,0,1
19,10,30,0,0,1,1,0
59,16,55,0,1977,1,1,1
36,9,30,0,0,1,1,0
55,3,40,0,0,1,1,0
20,10,32,0,0,0,1,0
28,9,40,0,0,0,1,0
34,10,50,0,0,0,1,0
20,9,35,0,0,1,1,0
41,13,40,0,0,0,0,1
33,14,55,0,0,1,1,0
24,10,40,0,0,0,1,0
42,10,40,0,0,1,0,0
28,11,42,0,0,1,1,0
58,9,35,0,0,1,1,0
34,9,40,0,0,1,1,0
22,10,40,0,0,1,1,0
26,9,40,0,0,1,1,0
30,10,40,0,0,0,1,1
67,13,20,0,0,1,1,1
46,14,44,4650,0,1,0,0
35,10,52,0,0,1,1,0
42,7,40,0,0,1,1,0
24,10,40,0,0,1,1,0
18,7,16,0,0,1,1,0
34,12,40,0,0,1,0,0
21,10,40,0,0,0,1,0
49,13,40,0,0,1,1,1
48,9,40,0,0,0,0,0
25,9,32,0,0,0,1,0
38,14,60,7688,0,1,1,1
28,10,37,0,0,0,0,0
22,9,40,0,0,1,1,0
43,4,38,0,0,0,0,0
49,9,40,0,0,1,1,1
54,14,35,5721,0,0,0,0
35,9,40,0,0,1,1,0
36,9,48,0,0,1,1,0
18,7,21,0,0,1,1,0
45,9,25,0,0,0,0,0
22,9,20,0,0,0,1,0
47,14,45,0,0,0,0,0
23,13,40,0,0,1,1,0
36,14,40,0,0,0,0,0
23,6,30,0,0,1,1,0
53,9,40,0,0,1,1,1
23,10,40,0,0,1,1,0
67,10,5,0,0,0,0,0
51,10,55,7298,0,1,1,1
52,10,40,0,0,0,0,0
47,13,40,0,0,1,1,0
47,6,40,4064,0,1,1,0
29,10,24,594,0,1,0,0
19,10,20,0,0,1,1,0
66,13,17,0,0,1,1,1
38,10,50,0,0,1,0,0
67,9,32,0,0,1,1,1
33,11,50,0,0,1,0,0
51,13,40,0,0,1,1,1
30,9,55,0,0,1,0,0
43,13,50,0,0,1,1,1
29,9,50,0,0,1,1,0
38,10,40,0,0,0,1,0
58,9,40,0,0,1,1,0
56,16,40,0,0,1,1,1
41,9,40,0,0,1,0,0
43,12,50,0,0,1,1,1
50,13,65,7298,0,1,1,1
73,10,25,0,0,1,1,0
45,13,40,7688,0,1,1,1
18,7,20,0,0,0,1,0
33,8,40,0,0,1,0,0
20,8,20,0,0,0,1,0
37,5,40,0,0,0,1,0
29,9,40,0,0,0,0,0
22,10,40,0,0,1,1,0
61,14,40,0,0,1,1,1
27,13,30,0,0,0,1,0
47,1,40,0,0,0,1,0
56,9,16,0,0,0,0,0
26,9,40,0,0,1,1,0
30,9,45,0,0,1,1,0
60,10,40,0,1902,1,1,1
30,6,40,0,0,1,0,0
28,10,45,0,0,0,1,0
64,9,20,0,0,1,1,0
32,9,40,0,0,1,1,0
32,10,40,0,0,1,0,0
31,13,40,6849,0,0,1,0
36,10,45,0,0,1,1,0
32,8,70,0,0,1,1,1
49,9,44,0,0,1,1,0
40,9,40,0,0,1,1,0
41,9,40,0,0,1,1,0
51,13,50,0,0,1,0,0
45,2,40,0,0,0,1,0
41,10,40,0,0,0,1,0
54,10,40,0,0,0,1,0
19,10,25,0,0,0,1,0
36,6,40,0,0,1,0,0
45,10,40,0,0,0,0,0
58,9,40,0,0,1,1,0
60,9,40,0,0,1,1,0
34,10,40,0,0,1,1,1
58,11,40,0,0,1,1,0
53,9,40,0,0,0,0,0
42,12,40,0,0,0,0,0
49,3,40,0,0,0,0,0
54,14,30,0,0,1,0,0
64,9,28,0,0,1,0,0
62,6,35,0,0,1,0,0
31,10,45,0,0,1,1,0
28,14,50,0,0,1,1,0
58,10,60,0,0,1,1,0
52,4,40,0,0,1,1,0
22,9,40,0,0,1,1,0
58,14,40,0,0,1,1,1
25,10,40,0,0,1,1,0
33,10,40,0,0,0,0,0
69,9,40,0,0,1,1,0
18,7,35,0,0,1,1,0
48,8,40,0,0,0,0,0
26,10,20,0,0,1,0,0
43,13,50,6849,0,1,1,0
35,10,40,0,0,1,1,0
33,10,5,0,0,0,1,0
52,10,36,0,0,1,1,1
62,9,40,0,0,0,0,0
50,13,40,0,1887,1,1,1
30,9,40,0,0,1,1,0
25,9,40,0,0,0,0,0
19,10,27,0,0,1,1,0
58,13,55,0,0,1,1,1
41,9,40,0,0,0,1,0
28,9,50,0,0,1,1,0
33,13,40,0,0,0,1,0
51,9,40,0,0,0,0,0
27,9,60,0,0,1,1,0
26,10,40,0,0,1,1,0
19,10,40,0,0,1,1,0
32,10,60,0,0,1,1,0
27,9,40,0,0,1,0,0
50,9,40,0,0,1,1,1
29,10,40,0,0,1,1,0
67,13,45,0,0,1,1,0
53,9,40,0,0,1,0,0
58,9,60,0,0,1,1,0
47,10,40,0,0,1,1,1
30,9,40,0,0,1,1,0
40,15,48,7688,0,1,1,1
45,13,32,0,0,1,1,0
41,6,40,0,0,1,1,0
26,12,50,0,0,1,1,0
27,7,40,0,0,1,1,0
44,12,38,0,0,1,1,0
72,4,50,0,0,1,1,0
24,9,40,0,0,1,1,0
34,9,40,0,0,1,1,0
66,7,40,0,0,0,0,1
35,10,50,0,1741,1,0,0
37,7,45,0,0,1,1,0
65,5,16,0,0,1,1,0
23,9,40,0,0,1,1,0
52,9,40,0,0,1,0,0
35,11,65,0,0,1,1,0
43,10,50,0,0,1,1,0
46,13,45,0,0,1,1,1
17,6,10,0,0,0,1,0
18,9,40,0,0,0,1,0
48,9,40,0,0,1,1,0
33,13,75,0,0,1,1,0
31,10,30,0,0,1,1,0
28,9,40,0,0,1,1,1
30,9,30,0,0,1,1,0
18,7,5,0,0,1,1,0
33,9,45,0,0,1,1,0
46,14,60,0,0,1,1,1
50,14,60,0,0,0,0,0
43,13,60,0,1977,1,1,1
29,9,40,0,0,1,1,0
18,9,40,0,0,1,1,0
47,13,60,0,0,1,1,1
28,9,55,0,0,1,0,0
60,11,40,0,0,0,1,0
34,9,40,0,0,1,1,0
25,10,40,0,0,0,1,0
19,9,40,0,0,1,1,0
35,9,40,0,0,1,1,0
41,10,38,0,0,0,0,0
23,10,40,0,0,1,1,0
69,10,35,0,0,1,1,0
44,16,45,0,0,1,1,1
49,13,40,99999,0,1,1,1
31,9,53,0,0,1,1,0
36,13,40,7298,0,1,1,1
33,10,25,0,0,0,1,0
35,12,50,0,0,1,1,0
53,9,50,0,0,1,1,1
32,10,40,0,0,1,1,1
26,7,45,0,0,1,1,0
40,13,55,0,0,0,1,0
35,14,60,0,0,1,1,1
52,9,60,0,0,1,0,0
32,13,1,0,0,0,1,0
18,9,25,0,0,0,1,0
58,15,60,15024,0,1,1,1
26,9,40,0,0,1,1,0
33,9,40,0,0,1,1,0
39,14,40,0,0,1,0,0
47,13,40,0,0,1,1,0
33,9,40,0,0,1,1,0
28,10,48,0,0,1,1,0
48,14,50,0,0,0,0,0
67,13,40,0,2174,1,1,1
22,10,20,0,0,1,1,0
62,10,40,4650,0,0,0,0
42,14,45,0,0,1,1,0
53,16,20,0,0,1,1,0
64,5,40,0,0,1,1,0
29,13,40,0,0,1,1,0
51,13,60,0,0,0,1,1
64,9,50,0,0,1,1,0
24,7,40,0,0,1,1,1
47,8,40,0,0,1,1,0
35,11,40,0,0,1,1,1
31,14,40,0,0,0,0,0
64,9,40,0,0,0,1,0
38,14,20,0,0,0,1,1
42,14,50,0,0,1,1,1
46,7,40,0,0,1,1,0
37,9,40,0,0,1,1,0
30,13,40,0,0,1,1,0
33,9,40,0,0,1,1,0
52,13,40,0,0,1,1,0
21,9,60,0,0,0,1,0
48,9,40,0,0,1,0,0
22,8,60,0,0,1,1,0
20,9,60,0,0,1,1,0
80,13,40,9386,0,1,1,1
47,12,40,0,0,0,0,0
35,13,65,15024,0,1,1,1
37,9,45,0,0,1,1,1
73,9,20,0,0,0,0,0
45,9,30,0,0,0,1,0
34,9,63,0,0,1,1,0
35,9,40,0,0,1,1,0
41,14,40,15024,0,0,1,1
36,9,40,0,0,1,1,0
40,10,40,7298,0,1,1,1
26,13,40,0,0,1,1,0
27,9,50,0,0,1,1,0
52,9,40,0,0,1,1,1
45,14,55,0,0,0,0,0
39,9,40,0,0,1,1,0
30,9,40,0,0,1,1,0
38,10,60,0,1977,1,1,1
43,13,40,0,0,1,1,1
20,10,20,0,0,1,1,0
38,16,60,27828,0,1,1,1
30,7,40,0,0,1,1,0
30,11,40,0,0,1,1,0
59,9,24,0,0,1,0,0
30,10,40,0,0,1,0,0
43,13,42,0,0,0,1,0
49,11,60,0,0,0,1,0
40,15,40,0,0,0,1,0
34,7,23,0,0,0,1,0
47,9,40,0,0,1,0,0
57,9,40,3137,0,1,1,0
64,14,50,0,2415,1,1,1
35,9,30,0,0,1,1,0
39,10,45,4386,0,1,1,1
90,6,7,0,0,0,0,0
30,9,40,0,0,1,1,0
71,4,40,6514,0,1,1,1
29,13,40,0,0,1,1,0
40,6,50,0,0,1,1,1
39,10,40,0,0,1,1,0
53,13,40,0,0,1,1,1
50,13,60,0,0,1,1,0
50,10,40,4386,0,1,1,0
28,13,40,0,0,1,1,0
79,6,20,0,0,1,1,0
70,13,6,0,0,0,0,0
44,10,40,0,0,1,1,0
41,9,40,0,0,1,1,0
27,10,40,0,0,0,1,0
19,9,30,0,0,1,1,0
18,7,25,0,0,0,1,0
37,14,50,0,1564,1,1,1
20,10,15,0,0,0,1,0
33,10,40,0,1602,1,1,0
53,12,45,0,0,1,1,1
56,9,40,0,0,1,1,0
18,9,20,0,0,0,1,0
54,14,37,0,0,0,1,0
40,4,20,0,0,1,1,0
45,4,40,0,0,1,1,0
27,9,40,0,0,0,1,0
48,10,40,0,0,0,0,0
35,9,55,0,0,1,1,1
27,10,48,0,0,1,1,0
72,13,20,0,0,1,1,1
27,9,45,0,0,0,1,0
22,10,10,0,0,1,1,0
29,11,40,0,0,0,1,0
34,13,40,0,0,0,0,0
51,9,84,0,0,1,1,0
54,12,20,0,0,0,0,0
25,13,40,0,0,0,1,0
35,13,50,0,0,1,1,1
36,16,40,0,0,0,1,0
57,9,54,0,0,0,0,0
28,10,40,0,0,1,1,0
34,10,42,0,0,0,1,0
58,9,38,0,0,0,0,0
37,14,55,7688,0,1,1,1
61,13,50,0,0,1,1,1
48,13,25,0,0,1,1,1
64,7,15,0,0,1,1,0
50,6,45,0,0,1,1,0
34,9,40,0,0,1,1,0
21,10,80,0,0,1,1,0
59,9,20,0,0,0,0,0
75,10,10,0,0,0,0,0
30,13,40,0,0,0,1,0
26,11,40,2885,0,1,1,0
20,9,20,0,0,0,1,0
53,10,40,0,0,0,0,0
48,14,50,7688,0,1,1,1
33,9,40,0,0,1,1,0
47,10,40,0,0,1,0,0
51,13,50,0,0,0,0,0
54,9,40,0,0,1,1,0
51,13,55,0,0,1,1,1
47,13,35,0,0,0,0,0
34,10,45,0,0,1,1,1
31,9,60,0,0,1,0,0
42,10,90,0,0,1,1,1
24,10,40,0,0,0,1,0
18,10,40,0,0,1,1,0
79,4,5,0,0,1,0,0
38,9,40,0,0,0,1,0
67,9,40,9386,0,1,1,1
25,10,40,0,0,0,1,0
47,13,40,0,0,1,1,0
25,9,20,0,0,0,1,0
24,5,30,0,0,0,1,0
24,10,30,0,0,0,1,0
47,13,40,0,0,0,1,1
46,9,40,0,0,0,0,0
26,9,38,5013,0,1,1,0
32,9,40,0,0,1,1,0
26,15,20,0,0,0,1,0
52,11,36,0,0,0,0,0
61,9,40,0,0,1,1,0
46,11,40,0,0,0,0,0
41,10,40,0,0,1,1,0
48,9,60,0,0,1,1,0
41,13,45,0,0,1,1,1
47,11,40,0,0,1,1,0
33,9,40,0,0,1,1,0
22,10,10,0,0,1,1,0
57,14,50,0,1977,1,1,1
20,10,30,0,0,0,1,0
64,9,40,0,0,1,1,0
36,13,45,0,0,1,1,0
18,8,40,0,0,0,1,0
40,9,40,0,0,1,1,0
28,9,55,0,0,0,0,0
40,9,40,4064,0,1,1,0
31,9,42,0,0,1,1,0
32,13,70,0,0,1,1,0
42,3,40,0,0,0,0,0
22,10,40,0,0,1,1,0
25,10,40,3325,0,1,1,0
27,10,40,0,0,0,1,0
21,10,20,0,0,0,1,0
47,13,40,7688,0,1,1,1
56,9,40,0,0,1,1,0
31,10,35,0,0,0,0,0
29,13,50,0,0,0,1,1
17,6,40,0,0,1,1,0
38,9,40,0,1579,1,1,0
31,7,40,0,0,1,1,1
23,9,40,0,0,0,1,0
24,13,30,0,0,0,1,0
25,9,55,0,0,1,1,0
64,13,3,3103,0,1,1,0
44,10,38,0,0,0,1,0
48,10,60,0,0,0,0,0
35,7,40,0,0,1,1,0
35,13,40,0,0,1,1,0
38,14,40,0,0,1,1,0
68,10,10,0,1844,1,1,0
59,9,35,0,0,0,0,0
43,13,50,0,0,0,0,0
28,10,40,0,0,1,1,0
50,13,50,0,0,1,0,0
45,9,40,0,0,0,1,0
17,7,16,0,0,0,1,0
44,14,33,8614,0,1,1,1
26,10,40,0,0,0,1,0
27,10,49,0,0,1,1,0
40,10,35,0,0,1,1,1
45,14,43,0,0,1,1,0
43,13,40,0,1977,1,1,1
28,10,40,0,0,1,1,0
54,10,40,2176,0,0,1,0
43,13,45,7430,0,0,0,1
40,13,40,0,0,1,1,1
19,10,18,0,0,0,1,0
24,10,45,0,0,1,1,0
20,9,50,0,0,1,1,0
55,9,54,0,0,1,1,0
39,8,45,0,0,1,1,0
22,12,30,0,2205,0,1,0
44,11,50,15024,0,1,1,1
30,10,40,0,0,0,1,0
74,9,26,0,0,0,0,0
30,10,40,0,0,1,0,0
31,10,40,0,0,0,0,0
56,9,40,3674,0,0,0,0
59,9,40,0,0,0,0,0
24,13,40,0,0,0,1,0
21,3,36,2176,0,1,1,0
51,10,48,0,0,1,1,1
20,10,30,0,1602,0,1,0
33,9,40,0,1672,1,1,0
51,12,30,0,0,0,1,1
20,10,15,0,0,0,1,0
59,9,40,0,0,1,1,0
31,13,30,0,0,0,1,0
39,10,45,0,0,1,0,0
31,10,40,0,0,1,1,0
46,9,36,0,0,0,0,0
23,10,15,0,0,0,1,0
57,13,40,0,0,1,1,1
67,16,40,0,0,1,1,0
35,2,65,4386,0,1,1,0
40,16,40,0,0,1,1,1
17,7,20,0,0,1,1,0
34,13,40,0,0,1,1,0
33,9,50,0,0,1,1,1
47,13,5,0,0,0,0,0
49,13,46,0,0,1,1,1
24,13,20,0,0,0,1,0
28,10,40,0,0,0,1,0
30,10,40,0,1590,1,1,0
31,6,45,0,0,1,1,0
40,9,40,0,0,1,1,0
46,9,45,0,0,1,1,0
54,3,35,0,2001,1,1,0
27,10,36,0,0,1,1,0
50,13,48,0,1672,1,1,0
35,5,40,0,0,0,1,0
44,9,45,0,0,1,1,0
46,10,50,0,0,1,1,0
22,13,20,0,0,0,1,0
38,10,30,0,0,0,1,0
46,10,50,8614,0,1,1,1
81,4,2,0,0,0,0,0
36,9,35,0,0,1,1,0
28,9,40,0,0,1,1,1
58,4,35,0,0,1,1,0
51,10,48,3464,0,1,1,0
37,10,60,0,0,0,1,0
45,10,40,0,0,0,0,0
40,9,40,0,0,1,0,0
44,14,44,0,0,1,1,1
35,9,40,0,0,1,1,0
34,13,40,0,0,0,1,0
25,10,20,0,0,0,0,0
66,9,24,0,0,1,1,0
30,13,35,3325,0,1,1,0
40,5,20,0,0,0,0,0
43,13,45,0,0,1,1,0
43,10,38,0,0,0,0,0
44,12,40,0,0,0,0,0
48,10,40,0,0,0,0,0
42,14,45,0,0,1,1,1
25,11,40,0,0,1,1,1
33,9,40,0,0,1,1,0
28,13,65,0,0,1,1,1
24,13,42,0,0,1,1,0
29,13,45,0,0,1,1,0
51,9,60,0,0,1,1,1
47,10,40,0,0,1,1,0
45,10,50,0,0,1,1,0
36,11,40,0,0,0,0,0
54,7,42,0,0,1,1,0
23,10,40,0,0,0,1,0
36,9,40,0,0,1,1,0
44,9,42,2829,0,1,1,0
27,11,72,0,1564,0,1,1
53,12,40,0,0,0,1,0
30,10,40,0,0,0,1,0
67,9,40,0,0,1,1,1
24,14,38,0,0,0,1,0
33,11,40,0,0,1,1,0
29,13,40,0,0,0,1,0
51,13,40,0,0,0,0,0
44,9,32,0,0,1,1,0
27,7,40,0,0,1,1,0
36,10,50,0,0,1,1,1
57,13,35,0,0,0,0,0
43,9,24,0,1762,0,0,0
62,9,54,0,0,1,1,0
53,12,40,0,0,0,0,0
44,9,40,0,0,1,0,0
44,10,40,0,0,1,1,1
22,10,40,0,0,0,1,0
57,13,40,0,1977,1,1,1
52,9,40,0,0,1,1,0
66,9,22,0,0,1,0,0
37,9,99,0,0,1,1,0
33,5,40,0,0,1,1,0
34,9,50,7298,0,1,1,1
23,9,50,0,1902,1,1,1
36,9,40,0,0,1,1,0
50,14,60,0,0,1,0,1
39,9,55,0,0,0,1,0
50,11,55,0,0,1,1,0
23,12,45,0,0,0,1,0
47,3,56,0,0,0,0,0
39,10,40,0,0,1,1,1
43,13,40,0,0,0,1,1
23,13,40,0,0,0,1,0
44,15,55,0,0,1,1,1
57,7,99,0,0,1,1,0
47,9,32,0,0,0,0,0
28,4,40,0,0,0,0,0
17,7,15,0,0,1,1,0
43,14,50,6497,0,0,0,0
47,13,50,0,0,1,1,1
53,6,60,0,0,1,1,0
26,10,40,0,0,0,1,0
46,16,40,0,0,1,1,1
20,10,25,0,0,0,1,0
48,13,43,0,0,0,0,1
49,9,40,0,1564,0,0,1
52,9,40,0,0,1,1,0
35,9,40,0,0,1,1,0
51,9,60,0,0,1,0,0
31,14,40,0,0,0,1,1
42,9,50,0,0,1,1,0
41,10,46,0,0,1,0,0
46,13,40,0,0,1,1,0
25,11,65,0,0,1,1,1
23,9,27,0,0,1,1,0
43,13,38,0,0,1,1,0
41,10,15,0,0,1,1,0
29,13,40,7298,0,1,1,1
27,13,45,7298,0,0,1,1
24,13,35,0,0,0,1,0
44,10,38,0,0,0,1,1
31,9,40,0,0,1,1,0
43,10,40,0,0,1,1,0
41,9,40,0,0,0,0,1
43,10,50,0,0,1,1,0
50,10,45,99999,0,1,1,1
70,7,40,0,0,1,1,0
78,9,50,3471,0,1,1,0
21,10,40,0,0,1,1,0
26,10,40,0,0,0,1,0
73,9,32,0,0,0,0,0
47,9,40,0,0,1,0,0
39,9,40,0,0,1,1,1
61,9,40,0,0,1,0,0
45,9,40,0,0,1,1,0
47,9,40,0,0,1,0,0
38,13,20,0,0,0,1,0
21,9,40,0,0,0,1,0
46,11,40,0,0,1,1,1
23,13,40,0,0,0,1,0
28,10,70,0,0,1,1,1
18,10,40,0,0,0,1,0
50,5,40,0,2002,1,1,0
34,11,40,0,0,1,1,0
30,13,40,0,0,0,1,0
53,2,40,0,0,1,0,0
63,13,20,0,0,1,1,0
62,9,40,0,0,1,1,0
28,9,40,0,0,1,1,0
39,6,40,0,0,1,0,0
28,10,20,0,0,1,1,0
44,10,75,0,0,1,1,0
26,13,40,0,0,1,1,0
32,7,40,0,0,1,1,0
39,14,45,0,0,1,1,0
70,5,40,0,0,1,1,0
27,13,15,0,0,0,1,0
31,15,40,0,0,1,1,0
61,9,40,4386,0,1,1,1
32,6,38,0,2051,1,1,0
21,10,40,0,0,1,1,0
24,7,3,0,0,0,1,0
39,10,40,0,0,1,1,1
29,10,46,0,0,1,1,0
52,9,40,5178,0,1,1,1
26,9,35,0,0,1,1,0
30,12,15,0,0,0,1,0
70,9,30,0,0,1,1,0
29,9,30,0,0,1,1,0
32,10,40,4865,0,0,0,0
32,9,40,0,0,1,1,0
58,8,40,0,0,1,1,0
75,7,40,0,0,1,0,0
37,13,40,0,1980,1,0,0
39,9,40,0,0,1,1,0
66,9,45,0,0,1,1,1
46,9,40,0,0,1,0,0
49,13,42,0,0,1,1,1
32,6,40,0,0,1,1,0
20,9,40,0,0,0,1,0
44,10,40,3325,0,1,0,0
42,13,50,0,0,0,0,1
34,9,40,0,0,1,1,0
37,9,40,0,0,1,1,1
22,10,40,0,0,1,1,0
21,10,20,0,0,0,1,0
33,9,37,0,0,1,0,0
54,9,41,4386,0,1,1,1
36,13,50,0,0,1,1,1
36,9,40,0,0,0,0,0
44,12,50,0,1977,1,1,1
49,13,50,0,0,0,0,1
40,9,40,0,0,1,1,0
49,9,40,0,0,1,1,1
31,9,27,0,0,1,1,0
81,10,25,0,0,1,1,0
40,9,40,0,0,1,0,0
47,10,10,0,0,1,1,0
39,9,50,0,0,1,1,1
42,9,40,0,0,1,1,0
29,4,40,0,0,1,1,1
40,9,48,0,0,1,1,0
28,13,20,4386,0,0,1,1
19,9,40,0,0,1,1,0
32,11,43,0,0,0,0,0
35,10,60,0,0,1,1,0
35,12,15,0,0,1,1,0
52,14,40,0,0,0,0,0
17,8,24,0,0,0,1,0
23,9,40,0,0,0,1,0
76,4,45,0,0,1,1,0
41,16,30,0,0,1,1,0
46,9,55,0,0,0,0,0
49,13,60,0,0,1,1,1
60,9,40,0,0,1,1,0
65,9,40,0,0,1,1,0
62,9,37,0,0,0,1,0
46,12,40,0,0,1,1,1
50,9,45,0,0,1,1,0
39,11,40,594,0,0,0,0
20,10,30,0,0,1,1,0
38,13,50,0,0,1,1,0
56,9,10,0,0,1,0,0
30,11,40,0,0,1,0,0
41,9,40,0,0,1,1,1
29,13,40,0,0,1,1,0
43,13,60,0,0,1,1,0
28,13,45,0,0,1,1,0
30,9,35,0,0,1,1,1
19,9,30,0,0,1,1,0
56,10,34,0,0,1,1,0
28,9,35,0,0,1,1,0
23,13,35,0,0,1,1,0
34,12,60,0,0,1,1,1
43,13,40,0,1977,1,1,1
60,9,20,0,0,1,1,0
43,10,40,0,0,1,1,0
60,9,40,0,0,0,1,0
42,9,85,0,0,1,1,0
32,10,40,0,1408,1,0,0
31,10,40,0,0,1,1,1
25,9,36,0,0,1,1,0
25,8,40,3103,0,1,1,0
41,12,50,0,1977,1,1,1
